Category,Composite_Benchmark,LivingArea,Townhouse_Benchmark,Apartment_Benchmark,One_Storey_HPI,Single_Family_HPI,SaleDD,Address,SaleYYYY,AskingPrice,PriceSold,SaleYYYYMMDD,NumberBedrooms,NumberBathrooms,SaleMM,Two_Storey_HPI,One_Storey_Benchmark,LotSize,Apartment_HPI,DaysOnMarket,Single_Family_Benchmark,Two_Storey_Benchmark,Composite_HPI,Townhouse_HPI,Borough,Lat,Lng,Population,Variation,Density,avgAge,below15,below24,below44,below64,below65,AvgIncome,below50000,below80000,below100000,below150000,above150001,avgSize,totalHouse,size1,size2,size3,size4,size5,totalFam,Children,NoChildren,Single,Unemploy,Owner,Renter,totaldwelling,before1960,before1980,before1990,before2000,before2005,before2011,Single,Semi,Duplex,Buildings,Mobile,belowBach,Bach,abvBach,University,College,Secondary,Apprentice,No,NonImmigrant,Immigrant,french,English,Others
Bungalow,246800,,240600,204800,132.5,129.5,19,11933 Boulevard de l'Acadie Montreal,2009,415000,,20090319,,2,3,125.9,219200,,125.4,32,259200,308900,128.4,134.7,Ahuntsic / Cartierville,45.540184,-73.693852,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,250100,1070,252600,208400,133.6,130.9,10,11795 Boulevard O'Brien Montreal,2009,275000,252000,20090710,3,1,7,127.7,221000,5000,127.6,150,262000,313400,130.1,141.4,Ahuntsic / Cartierville,45.529482,-73.702319,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,247200,1100,247000,204000,132.8,129.7,28,1600 Rue Linden Montreal,2009,,,20090228,4,2,2,126.2,219700,2600,124.9,16,259600,309700,128.6,138.3,Ahuntsic / Cartierville,45.563645,-73.654465,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raised Bungalow,248700,1190,252000,207100,132.8,130.2,5,12050 Rue Ranger Montreal,2009,,,20090605,4,2,6,127.2,219700,5100,126.8,35,260600,312100,129.4,141.1,Ahuntsic / Cartierville,45.527932,-73.715024,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,282900,1400,281500,237500,149,147.8,1,"12255, rue Filion Montreal",2011,479000,430000,20110301,3,2,3,146.3,246500,6000,145.4,330,295900,359000,147.2,157.6,Ahuntsic / Cartierville,45.537917,-73.709233,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,248700,,252000,207100,132.8,130.2,12,9330 Gouin Montreal,2009,285000,285000,20090612,3,1,6,127.2,219700,6900,126.8,16,260600,312100,129.4,141.1,Ahuntsic / Cartierville,45.510194,-73.753765,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,251400,,254400,209100,134.4,131.7,18,10514 Rue Christophe-Colomb Montreal,2009,489000,470000,20090818,6,2,8,128.6,222300,4606,128,90,263600,315600,130.8,142.4,Ahuntsic / Cartierville,45.561983,-73.66089,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,274700,1500,275300,229800,145.9,143.6,2,9990 Christophe-colomb Montreal,2010,498198,438000,20101102,4,3,11,141,241400,6480,140.7,450,287400,346000,142.9,154.1,Ahuntsic / Cartierville,45.560163,-73.654157,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,252600,1400,249000,209400,135.5,132.5,5,"11410, rue Tanguay Montreal",2009,395000,383000,20090905,3,2,9,129.1,224200,237,128.2,22,265200,316800,131.4,139.4,Ahuntsic / Cartierville,45.546237,-73.680132,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,252600,,249000,209400,135.5,132.5,24,11160 Rue Frigon Montreal,2009,409000,395000,20090924,3,2,9,129.1,224200,,128.2,13,265200,316800,131.4,139.4,Ahuntsic / Cartierville,45.534253,-73.685204,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,256600,2100,256100,213200,137,134.5,20,2320 Rue Nicolas Perrot Montreal,2009,445000,410000,20091220,4,2,12,131.6,226600,4675,130.5,73,269200,322900,133.5,143.4,Ahuntsic / Cartierville,45.531645,-73.686717,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,268500,1086,279400,223900,143.1,140.4,24,"9350, avenue de Galin•À_e Montreal",2010,365000,365000,20100424,3,2,4,137.3,236700,4413,137.1,76,281000,336900,139.7,156.4,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,266400,1200,271700,222100,142.1,139.4,21,"11768, boulevard O'Brien Montreal",2010,289000,302000,20100321,3,2,3,136.3,235100,3952,136,5,279000,334500,138.6,152.1,Ahuntsic / Cartierville,45.528811,-73.701662,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,273700,732,270600,228300,146.1,143.4,20,9766 Hamel Montreal,2010,248000,245000,20101020,1,1,10,140.2,241700,211,139.8,120,287000,344000,142.4,151.5,Ahuntsic / Cartierville,45.560463,-73.649501,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,272200,1176,274900,227400,145.2,142.4,19,"11880, rue FILION Montreal",2010,365000,340000,20100719,4,2,7,139.2,240200,4850,139.2,63,285000,341600,141.6,153.9,Ahuntsic / Cartierville,45.53297,-73.701965,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,275200,1200,283800,230800,145.8,143.8,20,"11830 rue Philippe-H•À_bert,Montr•À_al,Qc Montreal",2010,359000,320000,20101220,3,2,12,141.4,241200,6270,141.3,120,287800,347000,143.2,158.9,Ahuntsic / Cartierville,45.537173,-73.693553,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,273100,1270,271100,227500,145.6,143.1,1,10051 Berri Montreal,2010,309000,317000,20100901,3,1,9,140.1,240900,4120,139.3,19,286400,343800,142.1,151.8,Ahuntsic / Cartierville,45.551479,-73.658178,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,201100,,196500,168900,106.1,104.8,16,12435 Rue Ranger Montreal,2005,485000,345000,20050816,3,2,8,103.2,175500,,103.4,180,209800,253200,104.6,110,Ahuntsic / Cartierville,45.53345,-73.722799,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,200100,,193800,168400,105.6,104.3,21,11811 rue Guertin Montreal,2005,249000,225000,20050721,4,1,7,102.6,174700,4850,103.1,150,208800,251800,104.1,108.5,Ahuntsic / Cartierville,45.531287,-73.700728,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,277200,1200,285600,232600,146,144.7,20,12230 rue Lavigne Montreal,2011,400000,392500,20110120,4,2,1,143.1,241500,3500,142.4,43,289600,351100,144.2,159.9,Ahuntsic / Cartierville,45.535671,-73.710998,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,284100,1634,278800,238500,149.8,148.4,10,2110 Avenue de Montreuil Montreal,2011,,,20110410,5,3,4,146.8,247800,4845,146,89,297100,360200,147.8,156.1,Ahuntsic / Cartierville,45.532596,-73.683676,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,199100,,187400,167300,104.7,103.9,6,10542 Christophe-Colomb Montreal,2005,398000,382000,20050506,4,2,5,102.8,173200,4700,102.4,31,208000,252300,103.6,104.9,Ahuntsic / Cartierville,45.562274,-73.661306,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,198400,,188800,166800,104.1,103.4,23,12280 avenue Wood Montreal,2005,364000,362500,20050423,4,3,4,102.5,172200,6300,102.1,5,207000,251500,103.2,105.7,Ahuntsic / Cartierville,45.510958,-73.750695,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,282900,702,281500,237500,149,147.8,14,9671 Foucher Montreal,2011,279000,282000,20110314,2,1,3,146.3,246500,2204,145.4,1,295900,359000,147.2,157.6,Ahuntsic / Cartierville,45.5525,-73.654415,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,301200,2343,305100,252500,159.3,157.6,15,"10361, avenue Merritt Montreal",2013,679000,655000,20130515,7,4,5,155.5,263500,7800,154.6,210,315500,381600,156.7,170.8,Ahuntsic / Cartierville,45.572088,-73.651289,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,286000,,287800,243500,149.7,148.5,14,"10777, rue St-Hubert Montreal",2011,,,20111014,3,2,10,147,247600,9580,149.1,2,297300,360700,148.8,161.1,Ahuntsic / Cartierville,45.559067,-73.668991,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,290800,1100,287900,245500,153,151.6,1,"11870, rue Jean Mass•À_ Montreal",2012,,,20120501,4,1,5,149.8,253100,5000,150.3,90,303500,367600,151.3,161.2,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,288900,950,288500,244500,151.5,150.5,22,"10580, rue de le Roche Montreal",2012,,,20120322,3,2,3,149.3,250600,2500,149.7,41,301300,366400,150.3,161.5,Ahuntsic / Cartierville,45.560275,-73.663107,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,284700,985,290800,242100,148.7,147.8,22,"12165, rue Filion Montreal",2012,,,20120222,3,2,2,146.7,246000,5167,148.2,12,295900,360000,148.1,162.8,Ahuntsic / Cartierville,45.536884,-73.707527,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,290800,1489,287900,245500,153,151.6,7,"9270, avenue de Galin•À_e Montreal",2012,,,20120507,7,2,5,149.8,253100,4802,150.3,31,303500,367600,151.3,161.2,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,291800,1417,288300,248100,152.7,151.5,20,"5430, rue de Louisbourg Montreal",2012,519000,509000,20120620,4,2,6,150.2,252600,4345,151.9,34,303300,368600,151.8,161.4,Ahuntsic / Cartierville,45.527731,-73.707002,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,290600,,292200,245700,152.6,151.4,14,"9772, avenue Hamel Montreal",2012,,,20120414,3,1,4,150,252400,2025,150.4,1,303100,368100,151.2,163.6,Ahuntsic / Cartierville,45.560492,-73.649598,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,291400,2400,296200,248400,152.3,151.1,1,"11940, rue Zotique-Racicot Montreal",2012,,,20120901,4,2,9,149.7,251900,5750,152.1,90,302500,367300,151.6,165.8,Ahuntsic / Cartierville,45.543932,-73.691854,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,210700,1456,202200,175400,112.2,110.2,18,11969 boulevard St-Germain Montreal,2006,,,20060418,3,1,4,107.7,185600,4350,107.4,26,220600,264300,109.6,113.2,Ahuntsic / Cartierville,45.53144,-73.706928,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,215700,2176,202200,178900,115.3,113,30,10235 Av.D'Auteuil Montreal,2006,459000,440000,20060930,4,2,9,110,190700,5300,109.5,150,226200,269900,112.2,113.2,Ahuntsic / Cartierville,45.550997,-73.66215,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,291400,1200,296200,248400,152.3,151.1,20,"9115,  rue Foucher Montreal",2012,414500,400000,20120920,4,2,9,149.7,251900,2728,152.1,39,302500,367300,151.6,165.8,Ahuntsic / Cartierville,45.549711,-73.644761,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,301200,1184,305100,252500,159.3,157.6,8,"11615, rue Poincar•À_ Montreal",2013,,,20130508,3,2,5,155.5,263500,4957,154.6,180,315500,381600,156.7,170.8,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,214100,828,204700,177400,114.5,112.2,1,"9820, Avenue Hamelin Montreal",2006,205000,188500,20060701,2,1,7,109.4,189400,4050,108.6,4,224600,268500,111.4,114.6,Ahuntsic / Cartierville,45.567686,-73.646903,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,294700,1040,306900,247900,154.7,153.8,20,"10060, rue Jeanne-Mance Montreal",2013,,,20130320,4,1,3,152.8,255900,4150,151.8,14,307900,374900,153.3,171.8,Ahuntsic / Cartierville,45.542685,-73.665054,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raised Bungalow,219500,1188,213600,179300,118.1,115.4,6,12359 rue Crevier Montreal,2007,294900,268500,20070106,4,2,1,112.1,195400,3240,109.8,120,231000,275100,114.2,119.6,Ahuntsic / Cartierville,45.529626,-73.725772,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,298300,1083,309600,249600,156.6,156.2,10,"9350, rue Andre Grasset Montreal",2013,395000,350000,20131010,1,2,10,155.6,259100,4366,152.8,68,312700,381800,155.2,173.3,Ahuntsic / Cartierville,45.560438,-73.641301,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,219500,1450,213600,179300,118.1,115.4,20,10051 Berri Montreal,2007,259000,244000,20070120,3,2,1,112.1,195400,4120,109.8,53,231000,275100,114.2,119.6,Ahuntsic / Cartierville,45.551479,-73.658178,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,301200,1200,321700,252500,158.2,157.4,16,"10100, rue Tolhurst Montreal",2014,489000,489000,20140316,4,1,3,156.5,261700,3750,154.6,6,315100,384000,156.7,180.1,Ahuntsic / Cartierville,45.543186,-73.664672,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,301200,792,317600,252000,159,157.6,24,"9885, rue Chambord Montreal",2014,361500,350000,20140424,2,1,4,155.9,263000,5000,154.3,10,315500,382600,156.7,177.8,Ahuntsic / Cartierville,45.558238,-73.65292,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,301000,1250,307400,251500,159.2,157.6,1,"9144, rue Basile-Routhier Montreal",2014,539999,509000,20140601,3,2,6,155.8,263400,3645,154,36,315500,382300,156.6,172.1,Ahuntsic / Cartierville,45.549143,-73.64566,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,222200,2650,212900,183400,119.3,116.6,22,12226 DÌ©patie Montreal,2007,,,20070322,3,1,3,113.4,197400,4350,112.3,26,233400,278300,115.6,119.2,Ahuntsic / Cartierville,45.536421,-73.710478,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,298300,1280,311500,249700,156.8,156,22,"10775, avenue du Sacr•À_-Coeur Montreal",2014,,,20140922,5,2,9,155,259400,4000,152.9,90,312300,380300,155.2,174.4,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,298300,1230,311500,249700,156.8,156,24,"11598, rue Tanguay Montreal",2014,499000,487500,20140924,3,2,9,155,259400,3263,152.9,73,312300,380300,155.2,174.4,Ahuntsic / Cartierville,45.546704,-73.682061,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,223500,1184,216800,184700,120.1,117.2,15,10385 Laverdure Montreal,2007,,,20070415,3,2,4,113.7,198700,6391,113.1,26,234600,279000,116.3,121.4,Ahuntsic / Cartierville,45.550676,-73.665381,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,223500,1554,216800,184700,120.1,117.2,17,xx Montreal,2007,,,20070417,3,2,4,113.7,198700,4050,113.1,12,234600,279000,116.3,121.4,Ahuntsic / Cartierville,33.573337,-117.734969,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,224900,3219,221000,185700,120.9,118,22,3221 Place HÌ©lÌ¬ne-BoullÌ© Montreal,2007,499000,486000,20070522,4,3,5,114.5,200000,8537,113.7,14,236200,281000,117,123.7,Ahuntsic / Cartierville,45.540225,-73.707051,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,236600,1916,240600,192200,127.6,124.7,26,10585 rue Chambord Montreal,2008,479000,465000,20080226,5,1,2,121.3,211100,4670,117.7,90,249600,297700,123.1,134.7,Ahuntsic / Cartierville,45.561187,-73.662617,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,232000,1300,226500,190300,125,122,6,10130 Rue Curotte Montreal,2007,349000,,20071106,2,1,11,118.6,206800,5642,116.5,90,244200,291000,120.7,126.8,Ahuntsic / Cartierville,45.562349,-73.653215,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,232600,986,233500,189800,125.2,122.4,20,12165 Rue Filion Montreal,2007,354000,344000,20071220,3,2,12,119.1,207100,5169,116.2,3,245000,292300,121,130.7,Ahuntsic / Cartierville,45.536884,-73.707527,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,232600,1124,233500,189800,125.2,122.4,6,9434 Rue Foucher Montreal,2007,348000,325000,20071206,2,1,12,119.1,207100,4860,116.2,31,245000,292300,121,130.7,Ahuntsic / Cartierville,45.551094,-73.649598,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,247900,1156,246500,206300,132.8,129.8,19,11826 Boulevard St-Germain Montreal,2009,299000,222000,20090519,3,1,5,126.3,219700,4250,126.3,150,259800,309900,129,138,Ahuntsic / Cartierville,45.529289,-73.70395,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,236600,1360,240600,192200,127.6,124.7,1,10850 Rue Jeanne-Mance Montreal,2008,419000,410000,20080201,3,1,2,121.3,211100,3600,117.7,7,249600,297700,123.1,134.7,Ahuntsic / Cartierville,45.546316,-73.676455,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,239700,1624,241000,194900,129.1,126.4,10,12 434 Rue Cousineau Montreal,2008,359000,340000,20080410,3,1,4,123.2,213600,4000,119.3,23,253000,302300,124.7,134.9,Ahuntsic / Cartierville,45.571706,-73.687045,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,242600,1248,244000,199300,130.3,127.5,26,11933 Avenue Boi-de-Boulogne Montreal,2008,,,20080626,4,1,6,124.2,215600,3900,122,64,255200,304800,126.2,136.6,Ahuntsic / Cartierville,45.54472,-73.700905,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,244300,2667,243800,201700,131,128.2,4,12360 Rue de Serres Montreal,2008,565000,550000,20080704,6,4,7,124.9,216700,5550,123.5,44,256600,306500,127.1,136.5,Ahuntsic / Cartierville,45.533573,-73.719705,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,247200,1249,252600,203800,132.7,129.8,7,11665 Rue Jean Mass•À_ Montreal,2009,,,20090107,3,2,1,126.4,219500,3992,124.8,180,259800,310200,128.6,141.4,Ahuntsic / Cartierville,45.501689,-73.567256,2,10,5,75,10,0,6,18,12,36,16,20,10,18,60,40,64,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,262900,1230,270400,219000,140.3,137.7,28,9020 Rue d'Allones Montreal,2010,379000,373000,20100228,4,2,2,134.6,232100,4675,134.1,510,275600,330300,136.8,151.4,Anjou,45.604324,-73.579412,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,247400,,246300,205200,132.8,129.7,7,7795 Rue Jean Desprez Montreal,2009,269000,,20090407,2,1,4,126,219700,3125,125.6,150,259600,309200,128.7,137.9,Anjou,45.618952,-73.551098,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Storey,258900,1735,264400,214800,138.2,135.7,29,"7223, Croissant du Littoral Montreal",2010,549000,,20100129,4,1,1,132.9,228600,6097,131.5,360,271600,326100,134.7,148,Anjou,45.609842,-73.591486,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 Storey,,,,,,,20,9290 Justine-Lacoste Montreal,2003,217700,210000,20031120,3,1,11,,,3200,,50,,,,,Anjou,45.606782,-73.581112,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,,,,,,,21,Emile Legault Montreal,2004,399000,375000,20040521,4,2,5,,,9564,,180,,,,,Anjou,45.618034,-73.551524,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,254100,1150,250400,210700,136.6,133.4,1,6934 Avenue Lionel-Daunais Montreal,2009,,,20091001,4,2,10,129.6,226000,9576,129,50,267000,318000,132.2,140.2,Anjou,45.616165,-73.5456,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Split Level,262900,1399,270400,219000,140.3,137.7,25,"7461, rue De La Devini•À_re Montreal",2010,,,20100225,3,1,2,134.6,232100,4720,134.1,90,275600,330300,136.8,151.4,Anjou,45.606408,-73.557775,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,280200,1257,282200,235900,147.8,146.3,9,6324 Ave Cairns Montreal,2011,497000,493500,20110209,5,1,2,144.5,244500,6504,144.4,14,292900,354600,145.8,158,Anjou,45.601291,-73.553737,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,284500,768,281300,240300,150.1,148.3,27,5758 Av. Baldwin Montreal,2011,285000,275000,20110727,3,1,7,146.1,248300,4500,147.1,12,296900,358500,148,157.5,Anjou,45.607326,-73.541809,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bungalow,284100,1600,278800,238500,149.8,148.4,28,7680 Place d'Aubigny Montreal,2011,728000,709000,20110428,5,2,4,146.8,247800,7644,146,49,297100,360200,147.8,156.1,Anjou,45.59955,-73.550547,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raised Bungalow,284900,1116,286700,242700,148.9,147.8,12,"8041, avenue de la Seine Montreal",2011,,,20111112,4,2,11,146.6,246300,4480,148.6,50,295900,359700,148.2,160.5,Anjou,45.602209,-73.547682,3,8,9,64,20,0,5,13,6,24,15,23,15,23,71,29,76,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
